ID,label,headline,journalTitle,year,linkToArchive,topic
770,estigma," Síria. Enquanto continuam os ataques a Ghouta, Rússia prepara-se para vetar cessar-fogo na ONU",Observador,2018,https://arquivo.pt/wayback/20180223193359/http://observador.pt/2018/02/23/siria-enquanto-continuam-os-ataques-a-ghouta-russia-prepara-se-para-vetar-cessar-fogo-na-onu/amp/,Conflitos militares
771,literal, Medicamento oral contra doença do sono em breve disponível em África,Observador,2018,https://arquivo.pt/wayback/20181116184922/https://observador.pt/2018/11/16/medicamento-oral-contra-doenca-do-sono-em-breve-disponivel-em-africa/amp/,Saúde
772,literal,"O navio Greg Mortimer esteve dois meses em alto-mar, com metade da tripulação infetada com Covid. Agora, o ""filme de terror"" chegou ao fim",Observador,2020,https://arquivo.pt/wayback/20200512181101/https://observador.pt/2020/05/11/o-navio-greg-mortimer-esteve-dois-meses-em-alto-mar-com-metade-da-tripulacao-infetada-com-covid-agora-o-filme-de-terror-chegou-ao-fim/amp/,Conflitos militares
773,literal, Idosa condenada a internamento psiquiátrico,Observador,2017,https://arquivo.pt/wayback/20170321203835/http://observador.pt/seccao/pais/justica/tribunal/,Crime
774,literal, Medicamento para o acne investigado no Reino Unido por possível ligação ao suicídio de jovens é vendido em Portugal. Infarmed está atento,Observador,2020,https://arquivo.pt/wayback/20200107055542/https://observador.pt/2019/12/27/medicamento-para-o-acne-investigado-no-reino-unido-por-possivel-ligacao-ao-suicidio-de-jovens-e-vendido-em-portugal-infarmed-esta-atento/amp/,Saúde
775,literal,"""SYSTEM"", novo álbum de ProfJam fica disponível hoje",Observador,2020,https://arquivo.pt/wayback/20200729052839/https://observador.pt/2020/06/26/system-novo-album-de-profjam-fica-disponivel-hoje/amp/,Música
776,literal,Estudo. Acidentes vasculares cerebrais comuns entre doentes com Covid-19 que sofreram complicações neurológicas,Observador,2020,https://arquivo.pt/wayback/20200702064334/https://observador.pt/2020/06/26/estudo-acidentes-vasculares-cerebrais-comuns-entre-doentes-com-covid-19-que-sofreram-complicacoes-neurologicas/,Saúde
777,estigma,"Síria. Enquanto continuam os ataques a Ghouta, Rússia prepara-se para vetar cessar-fogo na ONU",Observador,2018,https://arquivo.pt/wayback/20180223193317/http://observador.pt/2018/02/23/siria-enquanto-continuam-os-ataques-a-ghouta-russia-prepara-se-para-vetar-cessar-fogo-na-onu/,Conflitos militares
778,literal,Estudo atribui delírios de Van Gogh a abstinência de álcool,Observador,2020,https://arquivo.pt/wayback/20201105192739/https://observador.pt/2020/11/05/estudo-atribui-delirios-de-van-gogh-a-abstinencia-de-alcool/amp/,Saúde
779,literal, O que fizeram sete anos de prisão à saúde de Julian Assange?,Observador,2019,https://arquivo.pt/wayback/20190412182652/https://observador.pt/2019/04/11/o-que-fizeram-sete-anos-de-prisao-a-saude-de-julian-assange/amp/%7B%7Burl/,Saúde
780,estigma,Tempos difíceis?,Observador,2016,https://arquivo.pt/wayback/20160119185047/http://observador.pt/opiniao/tempos-dificeis/,Literatura
781,literal, Médico de Coimbra premiado por projeto para melhorar tratamento de psicoses,Observador,2020,https://arquivo.pt/wayback/20200505065638/https://observador.pt/2020/04/29/medico-de-coimbra-premiado-por-projeto-para-melhorar-tratamento-de-psicoses/amp/,Saúde
782,literal, PSD. Rui Rio processa candidatos às autárquicas com gastos excessivos,Observador,2018,https://arquivo.pt/wayback/20180901171658/https://observador.pt/2018/08/31/psd-rui-rio-processa-candidatos-as-autarquicas-com-gastos-excessivos/amp/,Justiça
783,literal, “Agora sabemos a verdade. Aconteceu em todo o lado”. As denúncias dos abusos de 300 padres na Pensilvânia,Observador,2018,https://arquivo.pt/wayback/20180816173233/https://observador.pt/2018/08/16/agora-sabemos-a-verdade-aconteceu-em-todo-o-lado-as-denuncias-dos-abusos-de-300-padres-na-pensilvania/amp/,Crime
784,literal, Atriz americana que contracenou com George Clooney morre baleada pela polícia,Observador,2018,https://arquivo.pt/wayback/20180902171924/https://observador.pt/2018/09/01/atriz-americana-que-contracenou-com-george-clooney-morre-baleada-pela-policia/amp/,Crime
785,literal,Que tipo de criminoso é Adelino? E o que leva estas pessoas a matar?,Observador,2017,https://arquivo.pt/wayback/20170325191612/http://observador.pt/2017/03/24/que-tipo-de-criminoso-e-adelino-e-o-que-leva-estas-pessoas-a-matar/,Crime
786,estigma," No novo filme da HBO, Benedict Cumberbatch é o homem que criou o Brexit",Observador,2018,https://arquivo.pt/wayback/20181220042501/https://observador.pt/2018/12/17/no-novo-filme-da-hbo-benedict-cumberbatch-e-o-homem-que-criou-o-brexit/amp/,Cinema
787,literal,Tem 13 anos e síndrome de Asperger. Foi baleado pela polícia depois de a mãe ter pedido ajuda para o levar para o hospital,Observador,2020,https://arquivo.pt/wayback/20200909174137/https://observador.pt/2020/09/09/tem-13-anos-e-sindrome-de-asperger-foi-baleado-pela-policia-depois-de-a-mae-ter-pedido-ajuda-para-o-levar-para-o-hospital/amp/,Crime
788,literal, Fumar canábis danifica a comunicação cerebral,Observador,2019,https://arquivo.pt/wayback/20190417175255/https://observador.pt/2015/11/27/fumar-canabis-danifica-comunicacao-cerebral/amp/,Saúde
789,literal, Fumar canábis danifica a comunicação cerebral,Observador,2019,https://arquivo.pt/wayback/20190927063112/https://observador.pt/2015/11/27/fumar-canabis-danifica-comunicacao-cerebral/amp/,Saúde
790,literal,Turista que se atirou ao mar na Madeira para apanhar navio foi internada em hospital psiquiátrico,Observador,2016,https://arquivo.pt/wayback/20160328175724/http://observador.pt/2016/03/28/turista-atirou-ao-mar-na-madeira-apanhar-navio-internada-hospital-psiquiatrico/,Crime
791,literal,Homem que atirou criança de segundo andar em Lisboa considerado inimputável,Observador,2017,https://arquivo.pt/wayback/20170802040638/http://observador.pt/2017/07/31/homem-que-atirou-crianca-de-segundo-andar-em-lisboa-considerado-inimputavel/,Crime
792,literal,Paquistão. 20 mortos em ataque a santuário Sufista,Observador,2017,https://arquivo.pt/wayback/20170402190547/http://observador.pt/2017/04/02/paquistao-20-mortos-em-ataque-a-santuario-sufista/,Crime
793,literal,O supermercado PC,Observador,2020,https://arquivo.pt/wayback/20200905181559/https://observador.pt/opiniao/o-supermercado-pc/,Economia
794,literal,"Menor com 13 anos mata professor com uma besta, num instituto em Barcelona",Observador,2015,https://arquivo.pt/wayback/20150420195750/http://observador.pt/2015/04/20/professora-morta-tiro-num-instituto-barcelona/,Crime
795,literal,“Percebi que tinha o pénis dele na mão e atirei-o pela janela”,Observador,2019,https://arquivo.pt/wayback/20190216060855/https://observador.pt/especiais/percebi-que-tinha-o-penis-dele-na-mao-e-atirei-o-pela-janela/,Crime
796,estigma,"O SNS: a gaja gorda, feia e chata",Observador,2020,https://arquivo.pt/wayback/20200711181717/https://observador.pt/opiniao/o-sns-a-gaja-gorda-feia-e-chata/amp/,Saúde
797,literal," Cabo Verde na rota da cocaína, mas autoridades estão empenhadas em travar o tráfico",Observador,2019,https://arquivo.pt/wayback/20190604173006/https://observador.pt/2019/06/03/cabo-verde-na-rota-da-cocaina-mas-autoridades-estao-empenhadas-em-travar-o-trafico/amp/,Saúde
798,estigma, Viúva negra da Côte d’Azur (que envenenava homens em série) condenada a 22 anos de prisão,Observador,2018,https://arquivo.pt/wayback/20180121082547/http://observador.pt/2018/01/19/viuva-negra-da-cote-dazur-que-envenenava-homens-em-serie-condenada-a-22-anos-de-prisao/amp/,Crime
799,literal, Canadá. Tribunal ordena mulher condenada por infanticídio a fazer testes de gravidez,Observador,2018,https://arquivo.pt/wayback/20180304063130/http://observador.pt/2018/03/02/canada-tribunal-ordena-mulher-condenada-por-infanticidio-a-fazer-testes-de-gravidez/amp/,Crime
800,literal,O suicídio não deve ser notícia sensacionalista,Observador,2016,https://arquivo.pt/wayback/20160711173756/http://observador.pt/opiniao/o-suicidio-nao-deve-ser-noticia-sensacionalista/,Saúde
801,literal,Bruce Willis no palco: está velho mas não surdo,Observador,2015,https://arquivo.pt/wayback/20151116185318/http://observador.pt/2015/11/16/bruce-willis-no-palco-esta-velho-mas-nao-surdo/,Cinema
802,literal, 'Morangos com Açúcar' gera psicose de alergias,Diário de Notícias,2006,https://arquivo.pt/wayback/20060623111738/http://dn.sapo.pt/2006/05/18/sociedade/morangos_acucar_gera_psicose_alergia.html,Saúde
803,literal, Terror e angústia,Diário de Notícias,2008,https://arquivo.pt/wayback/20080305022351/http://dn.sapo.pt/2006/04/13/editorial/terror_e_angustia.html,Crime
804,estigma, Vacinas à venda em Portugal são seguras,Diário de Notícias,2006,https://arquivo.pt/wayback/20060120232313/http://dn.sapo.pt/tools/imprimir.html?file=/2004/10/21/media/os_nossos_e_outros.html,Justiça
805,estigma, Sarar as 'feridas abertas',Diário de Notícias,2005,https://arquivo.pt/wayback/20050216001415/http://dn.sapo.pt/tools/imprimir.html?file=/2005/01/10/opiniao/sarar_feridas_abertas.html,Economia
806,estigma, Suspeita de gripe das aves no centro de Itália foi falso alarme,Diário de Notícias,2006,https://arquivo.pt/wayback/20060213134456/http://dn.sapo.pt/2006/02/13/sociedade/suspeita_gripe_aves_centro_italia_fa.html,Conflitos militares
807,estigma, Vírus H5N1 mata cisnes selvagens em Itália,Diário de Notícias,2006,https://arquivo.pt/wayback/20060212115415/http://dn.sapo.pt/2006/02/12/tema/virus_h5n1_mata_cisnes_selvagens_ita.html,Conflitos militares
808,literal,Desporto em Santarém para angariar fundos,Diário de Notícias,2011,https://arquivo.pt/wayback/20110106233725/http://dn.sapo.pt/inicio/portugal/interior.aspx?content_id=1749510&seccao=Centro,Desporto
809,estigma, Zidane e Scolari Parte 2,Diário de Notícias,2006,https://arquivo.pt/wayback/20060712053546/http://dn.sapo.pt/2006/07/12/opiniao/zidane_e_scolari_parte_2.html,Cinema
810,estigma, Uma síntese de Josephine Baker e Saci Pererê,Diário de Notícias,2007,https://arquivo.pt/wayback/20071021074603/http://dn.sapo.pt/2005/03/20/artes/uma_sintese_josephine_baker_e_saci_p.html,Cinema
811,literal, A aventura do capelão do Miguel Bombarda,Diário de Notícias,2005,https://arquivo.pt/wayback/20050524143730/http://dn.sapo.pt/2005/05/22/sociedade/a_aventura_capelao_miguel_bombarda.html,Crime
812,estigma, Pacheco Pereira e o aproveitamento de um boato pelo PSD ,Diário de Notícias,2005,https://arquivo.pt/wayback/20050216233108/http://dn.sapo.pt/tools/imprimir.html?file=/2005/02/04/opiniao/pacheco_pereira_aproveitamento_um_bo.html,Política
813,estigma, H5N1 chega a França e agrava o medo europeu,Diário de Notícias,2007,https://arquivo.pt/wayback/20070610022836/http://www.dn.sapo.pt/2006/02/19/sociedade/h5n1_chega_a_franca_e_agrava_o_medo_.html,Conflitos militares
814,literal, Marijuana agrava em 41% risco de psicoses,Diário de Notícias,2008,https://arquivo.pt/wayback/20081027005850/http://www.dn.sapo.pt/tools/imprimir.html?file=/2007/07/27/ciencia/marijuana_agrava_41_risco_psicoses.html,Saúde
815,literal,200 milhões em todo o mundo usam drogas ilícitas,Expresso,2012,https://arquivo.pt/wayback/20120107230233/http://aeiou.expresso.pt/200-milhoes-em-todo-o-mundo-usam-drogas-ilicitas=f698181,Saúde
816,estigma,Dona Augusta e Tocqueville,Expresso,2011,https://arquivo.pt/wayback/20110403045908/http://aeiou.expresso.pt/dona-augusta-e-tocqueville=f633728,Desporto
817,literal,Breivik não pode ser condenado por ataques,Expresso,2011,https://arquivo.pt/wayback/20111129205253/http://aeiou.expresso.pt/breivik-nao-pode-ser-condenado-por-ataques=f691068,Crime
818,estigma,Avô de Hitler poderá ter sido também pai do ditador,Expresso,2010,https://arquivo.pt/wayback/20100531190401/http://aeiou.expresso.pt/avo-de-hitler-podera-ter-sido-tambem-pai-do-ditador=f585792,Literatura
819,literal,O Serpico dos médicos,Expresso,2010,https://arquivo.pt/wayback/20100814194235/http://aeiou.expresso.pt/o-serpico-dos-medicos=f598163,Saúde
820,literal, Em Portugal não se registou qualquer caso de homicídio associado a castração nos últimos 20 anos,Expresso,2011,https://arquivo.pt/wayback/20110124051316/http://aeiou.expresso.pt/gen.pl?p=print&op=view&fokey=ex.stories/625388&sid=ex.sections/25418,Crime
821,literal,O ponto de vista do fantasma,Expresso,2011,https://arquivo.pt/wayback/20110128034350/http://aeiou.expresso.pt/o-ponto-de-vista-do-fantasma=f627998,Literatura
822,literal,Renato Seabra proibido de receber visitas,Expresso,2011,https://arquivo.pt/wayback/20110111221051/http://aeiou.expresso.pt/renato-seabra-proibido-de-receber-visitas=f625238,Crime
823,literal,A vida segue dentro de momentos...,Expresso,2010,https://arquivo.pt/wayback/20100402141225/http://aeiou.expresso.pt/a-vida-segue-dentro-de-momentos=f573786,Literatura
824,literal,"Fama pode ter causado ""psicose reativa"" a autor de ""Kony 2012""",Expresso,2012,https://arquivo.pt/wayback/20120322192319/http://expresso.sapo.pt/fama-pode-ter-causado-psicose-reativa-a-autor-de-kony-2012=f713654,Crime
825,literal,Defesa de Seabra diz que psicose começou com o crime,Expresso,2015,https://arquivo.pt/wayback/20151015120431/http://expresso.sapo.pt/dossies/dossiest_actualidade/dossie_homicidio_de_carlos_castro/defesa-de-seabra-diz-que-psicose-comecou-com-o-crime=f762153,Crime
826,literal,"Drogas estão mais puras, mais potentes e mais perigosas",Expresso,2017,https://arquivo.pt/wayback/20170925201919/http://expresso.sapo.pt/sociedade/2015-06-04-Drogas-estao-mais-puras-mais-potentes-e-mais-perigosas,Saúde
827,literal,Copiloto da Germanwing temia estar a cegar,Expresso,2016,https://arquivo.pt/wayback/20160520043018/http://expresso.sapo.pt/internacional/2015-06-12-Copiloto-da-Germanwing-temia-estar-a-cegar,Crime
828,estigma,Síndrome da cabeleireira,Expresso,2016,https://arquivo.pt/wayback/20160927005216/http://expresso.sapo.pt/blogues/opiniao_daniel_oliveira_antes_pelo_contrario/2016-09-26-Sindrome-da-cabeleireira,Economia
829,literal,Anders Breivik prestes a conhecer veredicto,Expresso,2012,https://arquivo.pt/wayback/20120824201840/http://expresso.sapo.pt/anders-breivik-prestes-a-conhecer-veredicto=f748655,Crime
830,literal,Três pessoas atropeladas mortalmente na Áustria,Expresso,2015,https://arquivo.pt/wayback/20150620174319/http://expresso.sapo.pt/internacional/2015-06-20-Tres-pessoas-atropeladas-mortalmente-na-Austria,Crime
831,estigma,Jonestown. Maior suicídio coletivo da história aconteceu há 40 anos,Expresso,2018,https://arquivo.pt/wayback/20181119180958/https://expresso.sapo.pt/internacional/2018-11-19-Jonestown.-Maior-suicidio-coletivo-da-historia-aconteceu-ha-40-anos,Conflitos militares
832,estigma,Como é ser irmão do meu irmão,Expresso,2017,https://arquivo.pt/wayback/20171017183627/http://expresso.sapo.pt/internacional/2017-10-15-Como-e-ser-irmao-do-meu-irmao,Literatura
833,literal,Estudo: Bons alunos têm mais hipóteses de vir a ser bipolares,Expresso,2014,https://arquivo.pt/wayback/20141024063026/http://expresso.sapo.pt/estudo-bons-alunos-tem-mais-hipoteses-de-vir-a-ser-bipolares=f563737,Saúde
834,literal,"Aluno que matou professor com uma besta em Barcelona teve ""surto psicótico""",Expresso,2015,https://arquivo.pt/wayback/20150421215145/http://expresso.sapo.pt/aluno-que-matou-professor-com-uma-besta-em-barcelona-teve-surto-psicotico=f920902,Crime
835,literal,Defesa de Anders Breivik apresenta hoje alegações finais,Expresso,2015,https://arquivo.pt/wayback/20151011163955/http://expresso.sapo.pt/actualidade/defesa-de-anders-breivik-apresenta-hoje-alegacoes-finais=f734697,Crime
836,literal,Novas provas interrompem julgamento de Renato Seabra,Expresso,2015,https://arquivo.pt/wayback/20151015120442/http://expresso.sapo.pt/dossies/dossiest_actualidade/dossie_homicidio_de_carlos_castro/novas-provas-interrompem-julgamento-de-renato-seabra=f761715,Crime
837,literal,A história do jovem português que estava desaparecido em Londres há duas semanas,Expresso,2017,https://arquivo.pt/wayback/20170522015341/http://expresso.sapo.pt/sociedade/2016-10-20-A-historia-do-jovem-portugues-que-estava-desaparecido-em-Londres-ha-duas-semanas,Crime
838,literal,Cineasta brasileiro Eduardo Coutinho assassinado,Expresso,2015,https://arquivo.pt/wayback/20151013092052/http://expresso.sapo.pt/cultura/cineasta-brasileiro-eduardo-coutinho-assassinado=f853952,Crime
839,literal,Piloto da Germanwings teve episódio de depressão psicótica meses antes do acidente,Expresso,2016,https://arquivo.pt/wayback/20160404221129/http://expresso.sapo.pt/internacional/2016-03-13-Piloto-da-Germanwings-teve-episodio-de-depressao-psicotica-meses-antes-do-acidente,Saúde
840,estigma,"“Eu não lhe aceito, eu não lhe tolero, que a senhora em circunstância nenhuma me trate a mim e aos meus colegas do PSD como psicóticos”",Expresso,2016,https://arquivo.pt/wayback/20160414183607/http://expresso.sapo.pt/opiniaoeblogues/estadito/2016-04-14-Eu-nao-lhe-aceito-eu-nao-lhe-tolero-que-a-senhora-em-circunstancia-nenhuma-me-trate-a-mim-e-aos-meus-colegas-do-PSD-como-psicoticos,Política
841,literal,MP considera inimputável homem que atirou criança de um 2.º andar,Expresso,2017,https://arquivo.pt/wayback/20170801181840/http://expresso.sapo.pt/sociedade/2017-07-31-MP-considera-inimputavel-homem-que-atirou-crianca-de-um-2.-andar,Crime
842,literal,"Motivos de Lubitz para fazer cair avião ""podem ser"" os mesmos dos jovens da Jihad",Expresso,2015,https://arquivo.pt/wayback/20150330201003/http://expresso.sapo.pt/motivos-de-lubitz-para-fazer-cair-aviao-podem-ser-os-mesmos-dos-jovens-da-jihad=f917446,Saúde
843,estigma,"""Permanecendo reféns de uma relação psicótica com um homem que não exerce qualquer função institucional no nosso País, permitiremos a paralisia do pensamento e proporcionaremos a eclosão torrencial do",Expresso,2012,https://arquivo.pt/wayback/20120329200725/http://expresso.sapo.pt/permanecendo-refens-de-uma-relacao-psicotica-com-um-homem-que-nao-exerce-qualquer-funcao-institucional-no-nosso-pais-permitiremos-a-paralisia-do-pensamento-e-proporcionaremos-a-eclosao-torrencial-dos-piores-sentimentos-humanos=f715344,Política
844,estigma,Dramaturgia brasileira lida em Serralves à sombra de um baobá,Expresso,2015,https://arquivo.pt/wayback/20151204062712/http://expresso.sapo.pt/cultura/2015-12-03-Dramaturgia-brasileira-lida-em-Serralves-a-sombra-de-um-baoba,Cinema
845,literal,Renato Seabra culpado da morte de Carlos Castro,Expresso,2012,https://arquivo.pt/wayback/20121202210819/http://expresso.sapo.pt/renato-seabra-culpado-da-morte-de-carlos-castro=f770766,Crime
846,estigma, Vigiar filhos 24 horas por dia,Correio da Manhã,2007,https://arquivo.pt/wayback/20071116013154/http://www.correiomanha.pt/noticia.asp?idCanal=91&id=162561,Conflitos militares
847,literal,Oniomania,Correio da Manhã,2005,https://arquivo.pt/wayback/20050130230102/http://www.correiomanha.pt/noticiaA1Amigo.asp?idCanal=133&id=148005,Saúde
848,estigma, Baltazar assusta menina,Correio da Manhã,2007,https://arquivo.pt/wayback/20071013131806/http://www.correiomanha.pt/noticia.asp?idCanal=0&id=249676,Crime
849,estigma," Finalmente, tudo voltou à normalidade.",Correio da Manhã,2004,https://arquivo.pt/wayback/20040315223054/http://www.correiodamanha.pt/noticiaA1Amigo.asp?idCanal=0&id=85993,Desporto
850,literal,Psicótico preocupa família,Correio da Manhã,2013,https://arquivo.pt/wayback/20130228040054/http://www.cmjornal.xl.pt/detalhe/noticias/nacional/sociedade/psicotico-preocupa-familia,Saúde
851,literal, Português vai estudar ligações entre neurónios nos EUA,Correio da Manhã,2012,https://arquivo.pt/wayback/20120910181609/http://www.cmjornal.xl.pt/Imprimir.aspx?channelid=f48ba50a-0ed3-4315-aefa-86ee9b1bedff&contentid=9055a272-b1e3-47d9-ab22-aad6c82e9a1d,Saúde
852,literal,"Se eu matei o meu filho, então eu sou um monstro",Correio da Manhã,2016,https://arquivo.pt/wayback/20160405183737/http://www.cmjornal.xl.pt/nacional/portugal/detalhe/se_eu_matei_o_meu_filho_entao_eu_sou_um_monstro.html,Crime
853,literal,Idosa que matou outra à bengalada foi considerada inimputável,Correio da Manhã,2017,https://arquivo.pt/wayback/20170321235241/http://www.cmjornal.pt/portugal/imprimir/idosa-que-matou-outra-a-bengalada-num-lar-foi-absolvida?ref=cultura_blocotopopagina,Crime
854,literal,Pedido internamento de idosa acusada de matar outra à bengalada,Correio da Manhã,2017,https://arquivo.pt/wayback/20170314015039/http://www.cmjornal.pt/portugal/imprimir/pedido-internamento-de-idosa-acusada-de-matar-outra-a-bengalada?ref=cm%20ao%20minuto_blocotopopagina,Crime
855,literal,Psicótico mata mulher à facada na Azambuja,Correio da Manhã,2018,https://arquivo.pt/wayback/20181209183749/https://www.cmjornal.pt//multimedia/videos/detalhe/psicotico-mata-mulher-a-facada-na-azambuja,Crime
856,literal,Tribunal da Guarda condena mulher a 18 anos de prisão por ter matado o filho,Correio da Manhã,2018,https://arquivo.pt/wayback/20180712165935/https://www.cmjornal.pt/portugal/amp/20180712_0930_tribunal-da-guarda-condena-mulher-a-18-anos-de-prisao-por-ter-matado-o-filho,Crime
857,estigma,"Treinador do Sporting de Braga espanta ""psicose"" Rio Ave...",Jornal de Notícias,2014,https://arquivo.pt/wayback/20140926223822/http://www.jn.pt/PaginaInicial/Desporto/Interior.aspx?content_id=4146632&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+JN-DESPORTO+%28JN+-+Desporto%29,Desporto
858,literal,Bárbara Bandeira vítima de perseguição,Jornal de Notícias,2019,https://arquivo.pt/wayback/20191223002035/https://www.jn.pt/pessoas/barbara-bandeira-vitima-de-perseguicao--11645561.html?utm_referrer=https%3A%2F%2Fzen.yandex.com,Crime
859,literal,Aluna chinesa encontrada nua e inconsciente em Braga sofreu surto psicótico,Jornal de Notícias,2019,https://arquivo.pt/wayback/20190317211004/https://www.jn.pt/justica/interior/psp-investiga-caso-de-jovem-chinesa-encontrada-nua-e-inconsciente-em-braga--10684305.html?utm_referrer=https%3A%2F%2Fzen.yandex.com,Crime
860,literal,Pai acusado de matar bebé diz não se recordar do crime,Jornal de Notícias,2016,https://arquivo.pt/wayback/20160405233341/http://www.jn.pt/justica/interior/amp/pai-acusado-de-matar-bebe-diz-nao-se-recordar-do-crime-5110202.html,Crime
861,estigma, Pais temem riscos de cancro em pavilhão de escola em Braga,Jornal de Notícias,2001,https://arquivo.pt/wayback/20011019141236/http://jn.pt/textos/textho3.asp,Saúde
862,estigma, O anthrax chegou à Casa Branca ,Jornal de Notícias,2001,https://arquivo.pt/wayback/20011025150931/http://jn.pt/eddia/emfoco.asp,Conflitos militares
863,literal,  Internamento forçado cresce nos hospitais,Jornal de Notícias,2001,https://arquivo.pt/wayback/20011024184202/http://jn.pt/textos/out4021.asp,Saúde
864,estigma,"Mensagem: ""Fusão do corpo com a imagem""",Jornal de Notícias,2001,https://arquivo.pt/wayback/20011116012531/http://jn.pt/seccoes/mensagem.asp?36069,Desporto
865,estigma,"Mensagem: ""Outubro nas bolsas é o mês da psicose""",Jornal de Notícias,2002,https://arquivo.pt/wayback/20021124233332/http://jn.sapo.pt/seccoes/mensagem.asp?43224,Economia
866,literal, Isabelle Huppert interpreta Kane,Jornal de Notícias,2003,https://arquivo.pt/wayback/20030109110337/http://jn.sapo.pt/textos/out3086.asp,Cinema
867,estigma,Roche pronta a abrir produção de Tamiflu à concorrência,Jornal de Notícias,2008,https://arquivo.pt/wayback/20080321022421/http://jn.sapo.pt/2005/10/19/sociedade/roche_pronta_a_abrir_producao_tamifl.html,Saúde
868,estigma, Galiza abre época balnear sem psicose da maré negra,Jornal de Notícias,2003,https://arquivo.pt/wayback/20030611191013/http://jn.sapo.pt/textos/out2026.asp,Economia
869,literal, Imigrante andou um ano com tesoura na barriga,Jornal de Notícias,2008,https://arquivo.pt/wayback/20080116020325/http://jn.sapo.pt/tools/imprimir.html?file=/2008/01/12/primeiro_plano/imigrante_andou_ano_tesoura_barriga.html,Crime
870,estigma, Rui Moreira quer abrir Palácio da Bolsa à cidade,Jornal de Notícias,2007,https://arquivo.pt/wayback/20070524062716/http://jn.sapo.pt/tools/imprimir.html?file=/2005/04/07/grande_porto/rui_moreira_quer_abrir_palacio_bolsa.html,Conflitos militares
871,estigma,Angola 20 anos depois,Jornal de Notícias,2002,https://arquivo.pt/wayback/20020822224442/http://jn.sapo.pt/secdiv/especial/angola5.htm,Conflitos militares
872,literal, Pílula abortiva poderá ajudar a curar Alzheimer,Jornal de Notícias,2004,https://arquivo.pt/wayback/20040818225912/http://jn.sapo.pt/tools/imprimir.html?file=/2004/07/25/sociedade/pilula_abortiva_podera_ajudar_a_cura.html,Saúde
873,literal,Inimputável expulso para a China,Jornal de Notícias,2007,https://arquivo.pt/wayback/20070819235531/http://jn.sapo.pt/2007/05/17/policia_e_tribunais/inimputavel_expulso_para_a_china.html,Crime
874,literal,«Psicóloga defende ´cura´para os gays»,A Bola,2019,https://arquivo.pt/wayback/20190113211539/https://abola.pt/Mundos/Noticias/Ver/767998,Crime
875,estigma,O Trinta-e-Um do Líder Autocrático,A Bola,2020,https://arquivo.pt/wayback/20200110000843/https://abola.pt:80/nnh/2019-11-18/espaco-universidade-o-trinta-e-um-do-lider-autocratico-artigo-de-gustavo-pires/814942,Desporto
876,estigma,RIO AVE,A Bola,2014,https://arquivo.pt/wayback/20140817215148/http://www.abola.pt/clubes/index.aspx?id=487&t=44,Desporto
877,literal,«Engenheiro teve alta psiquiátrica antes de assassinar a mulher»,A Bola,2018,https://arquivo.pt/wayback/20181210201149/https://www.abola.pt/mundos/Noticias/Ver/763353,Crime
878,literal,Atirador da Noruega é inimputável e não deverá cumprir pena na prisão,Visão,2011,https://arquivo.pt/wayback/20111225054913/http://aeiou.visao.pt/gen.pl?p=stories&op=view&fokey=vs.stories/636229,Crime
879,literal,Madeo singnifica mãe em coreano,Visão,2010,https://arquivo.pt/wayback/20100521232927/http://aeiou.visao.pt/madeo-singnifica-mae-em-coreano=f559663,Cinema
880,literal,Variante 'pesada' de canábis danifica fibras nervosas vitais,Visão,2015,https://arquivo.pt/wayback/20151127192023/http://visao.sapo.pt/actualidade/sociedade/2015-11-27-Variante-pesada-de-canabis-danifica-fibras-nervosas-vitais,Saúde
881,literal,A história na primeira pessoa de uma mulher com psicose pós-parto,Visão,2019,https://arquivo.pt/wayback/20190522130636/http://visao.sapo.pt/visaosaude/2019-05-22-A-historia-na-primeira-pessoa-de-uma-mulher-com-psicose-pos-parto,Crime
882,literal,"O que é a psicose pós parto, que ganhou mediatismo com o apoio de Adele a uma amiga nas redes sociais",Visão,2019,https://arquivo.pt/wayback/20190522140251/http://visao.sapo.pt/actualidade/sociedade/2018-08-16-O-que-e-a-psicose-pos-parto-que-ganhou-mediatismo-com-o-apoio-de-Adele-a-uma-amiga-nas-redes-sociais,Saúde
883,estigma,"No filme ""Greta"", Huppert precisa de amigos",Visão,2019,https://arquivo.pt/wayback/20190415192745/https://visao.sapo.pt/actualidade/visaose7e/ver/2019-04-14-No-filme-Greta-Huppert-precisa-de-amigos-1,Cinema
884,literal,Delírio: A “doença” da impossibilidade de duvidar,Visão,2017,https://arquivo.pt/wayback/20170630055303/http://visao.sapo.pt/opiniao/bolsa-de-especialistas/2017-01-04-Delirio-A-doenca-da-impossibilidade-de-duvidar,Saúde
885,estigma,"J Edgar, visto e escrito por João Luz",Visão,2012,https://arquivo.pt/wayback/20120705004028/http://visao.sapo.pt/j-edgar-visto-e-escrito-por-joao-luz=f663066?uop=userlogin,Cinema
886,literal,Mulher que perseguiu cruzeiro a nado teve surto psicótico agudo,Sábado,2016,https://arquivo.pt/wayback/20160328170621/http://www.sabado.pt/vida/detalhe/mulher_perseguiu_a_nado_um_cruzeiro_no_funchal.html,Crime
887,estigma,Rock’n’ Roll 2000,Sábado,2011,https://arquivo.pt/wayback/20110414022843/http://www.sabado.pt/Multimedia/Videos/Artes/Ze-Pedro-5.aspx,Crime
